Year,Month,PCE,I_NS,I_ES,I_RS,I_chPI,X,IM,G,PGDP,GDP_nominal,GDP_real
1996,1,5124.230413612298,212.42853405351565,623.6035588485892,333.615324812503,7.225035126722286,843.4890724182278,928.4045830838265,1465.4569567619603,77.13255828760082,7681.644312549989,9959.016637186824
1996,2,5152.7580532612,214.24667090560715,626.9738209828143,338.07579712751414,5.267498632013727,847.5679057194586,937.6509459773913,1472.807468654353,77.29268324943993,7720.04626930557,9988.068656371182
1996,3,5184.411533126504,216.22479504087727,630.4226201685965,343.8088780599829,8.207466241263987,852.6430218623133,944.0444709387822,1480.4355745836876,77.47175846295924,7772.109418144444,10032.184078873646
1996,4,5219.217429560507,218.30575073453235,634.0643889298558,350.9028554011451,19.635580889420623,858.5517384659955,947.2398260769017,1488.173742214783,77.66983440571192,7841.611660119337,10096.083917416794
1996,5,5246.407108412778,219.91777769174837,639.9455203970525,355.72196593852067,30.661505466230707,860.194999128547,952.238473348971,1493.2698671210587,77.82325240643176,7893.880270806967,10143.344086393607
1996,6,5266.675462026715,221.17647157371937,647.7900906730919,358.3751786603342,41.20291364434867,858.2532624054578,958.9217005741269,1496.0563906641582,77.93691318785632,7930.608069073698,10175.676383228121
1996,7,5279.366277969366,222.08792033499122,657.7018047190488,358.6378364494198,50.714215600475434,852.6159658284957,967.4672093414807,1496.416043511273,78.00791171706229,7950.0728550715885,10191.367362719324
1996,8,5296.779946601769,224.76646641762386,664.462986339295,358.2008698723333,53.302918870714564,856.6725756567977,974.2977038092797,1499.637374742965,78.12725772141033,7979.5254346922175,10213.497398239633
1996,9,5318.753775428867,229.045613247385,668.3352089416563,357.1612936782469,49.282865528810014,869.5114585147066,979.6350868492393,1505.4465817457624,78.29083056152739,8017.901710236195,10241.175949634444
1996,10,5346.135834956866,235.08458999442018,669.0435124766341,355.57455519238897,38.488954731055045,891.8593603699015,983.4018907349758,1514.081508834124,78.5038683856288,8066.866425820415,10275.75658589732
1996,11,5375.625289249016,239.44370781857495,671.5413496014439,355.07183545466665,33.123649734203084,906.2456890165038,991.3526413372837,1520.479615691446,78.68228726663459,8110.178495228572,10307.502205350494
1996,12,5406.538875794119,242.17170218700494,675.715137921922,355.55360935294425,32.487395534741886,913.2949506135939,1003.0454679277408,1524.8388754744292,78.82684434773667,8147.555078951015,10336.01579052042
1997,1,5438.476307130736,243.0272719707672,681.733431997118,357.10866356431495,37.874213154605584,912.1413169646069,1018.7334740822696,1526.9562294624136,78.93319296379296,8178.583960162293,10361.40013227876
1997,2,5459.797801157652,242.9491132371941,687.146506005876,358.99832811649134,48.28554309501077,916.6277092293622,1028.88001857044,1531.4758458203926,79.02218305752744,8216.400828091539,10397.587753441425
1997,3,5471.825891711609,242.12361479203855,692.1200619970061,361.19300831919384,63.24024375038362,926.4309738060307,1033.9865073472913,1538.167924717194,79.09562397867957,8261.115211746164,10444.46556736561
1997,4,5473.974454099712,240.61549916490276,696.7052631429966,363.6667815366788,83.56153194226296,942.3753233734094,1033.6059440865079,1547.2312092852533,79.15378295298117,8314.524118458708,10504.266262798446
1997,5,5490.631252698069,241.7931828266964,705.5568877640906,366.02786526753516,92.1506166028337,955.487022906989,1038.1815538617707,1553.1563002998782,79.21197113661255,8366.621574504323,10562.31962726299
1997,6,5520.694293202221,245.39131800840073,718.1378490929125,368.3053531957859,89.48785145490338,965.6376537196015,1047.3125020517216,1556.2124904148693,79.2702459104063,8416.554307036973,10617.545348035914
1997,7,5565.643841920305,251.6438457448417,734.6378108558691,370.4821538237251,74.84886167784181,972.332138715949,1061.5628281824029,1556.212260552188,79.33019401886528,8464.238085108316,10669.629880264078
1997,8,5605.287891329419,256.2384593286125,743.0551931683755,372.68901384920093,66.12749281926746,975.240445291301,1072.0931403557045,1558.995892532365,79.40967383399811,8505.541247962838,10710.963585800942
1997,9,5639.568266750275,259.2176949265458,744.1069959757557,374.9288323270738,62.723645502890754,974.7274159927504,1079.0440314618932,1564.191846915447,79.50513214713659,8540.420666928847,10741.974054106937
1997,10,5667.260345327898,260.2867660281134,737.1921275197633,377.18386496035953,66.0847928966016,970.7522755922056,1081.93151418183,1571.9371846587098,79.6171092438231,8568.76584280182,10762.467922014648
1997,11,5689.177858731663,260.35427361978657,736.8675238347147,379.4728748148107,75.94961085570746,967.9724757065102,1085.159608018786,1574.0554765000259,79.67765902146816,8598.690486044434,10791.846286206304
1997,12,5706.36179594044,259.6589603521001,742.6403486455214,381.8432602248298,91.06559624769096,966.1752487012837,1088.808877799384,1571.207338841265,79.69123173470878,8630.143671153746,10829.477074571263
1998,1,5718.886069370713,258.30110225967593,755.3238467785025,384.30572161061554,112.39608270914853,965.6053821918085,1093.158517985447,1563.0257018010486,79.65372252695065,8664.685388736065,10877.941562372544
1998,2,5742.539528868903,260.3789699010008,765.2335477207029,388.0124746026962,111.81035424117675,963.5149138569974,1098.0920609087195,1563.9118353820122,79.64712372496162,8697.30956366477,10919.803700254666
1998,3,5776.274401760381,265.51992783932326,772.3426055007943,392.881803786688,91.09356304967474,959.8797039511936,1103.3494211058342,1573.1624628169398,79.67015374808776,8727.80504759916,10954.924318579773
1998,4,5820.90699011054,273.98428000606543,776.0750042675471,398.9936362332467,50.13666024980341,954.3724688156428,1108.787934310009,1591.5762594036692,79.72705816091798,8757.257364776508,10984.046780079607
1998,5,5859.61239619813,279.2139901928484,778.5147470114792,404.7936133330817,32.223996186849085,947.5716273909258,1110.6250067905535,1605.7396769877014,79.79569369796347,8797.045040510462,11024.460886082852
1998,6,5892.88061369133,281.40172980108593,780.0102487209736,410.3127504336714,29.539343563347494,939.9559037934313,1109.3870588994369,1615.8840636086306,79.87424814111858,8840.597594713034,11068.144990978599
1998,7,5920.022570151417,280.19635405978846,780.682921145682,415.5100265567467,44.41860017440133,931.7025386302788,1104.934153103808,1621.354765011751,79.96204282410316,8888.953622626257,11116.466399163626
1998,8,5951.496861984564,279.5975295611424,785.3084509170485,420.7900891439974,54.573914074323135,932.5737994013563,1107.697567069339,1628.1513675437495,80.04301688689517,8944.794445556843,11174.984144083786
1998,9,5986.880567864019,279.60611637906925,793.5086279372697,426.09988429925585,58.20748575127553,941.6236619683648,1117.0682798268535,1636.293867444499,80.11794028900165,9005.1519318169,11239.869496561558
1998,10,6026.512001303625,280.4199395432354,805.5591264590324,431.42844236024854,54.41213996564868,959.422215840609,1133.5887621012564,1646.0642918309181,80.18530758005929,9070.22939520206,11311.585212971946
1998,11,6057.9509975840165,281.22855839460357,815.690099419648,435.10218784641927,57.867840733858934,968.8731996123587,1146.1908442839574,1654.6763036791274,80.24563418974188,9125.198342986074,11371.58231114408
1998,12,6082.03700111236,281.95150206216084,824.0507741213199,437.2693697933324,67.7200193004924,970.6045845470322,1155.220393614786,1662.1594044899534,80.30105823019888,9170.572261811865,11420.238367871323
1999,1,6098.189733429613,282.5381176294199,830.3265642781881,437.8446065653323,85.62182181407348,963.6829410708592,1160.0719578553742,1668.3521097899197,80.35162409210129,9206.48393672203,11457.744682508594
1999,2,6125.5547201207855,282.64031659152926,837.5631974362711,439.9397621135019,88.28236389415791,960.394911475004,1168.8115326052819,1675.6414912407813,80.44100388260719,9241.205230266749,11488.177402351968
1999,3,6163.2555464496,282.32156577905084,845.810238285541,443.4156313211656,76.29581429176864,960.7221474541369,1181.4165095393435,1684.0063989692987,80.56637202529151,9274.410833011218,11511.5160331407
1999,4,6212.284946522908,281.55219662856393,855.3670957201037,448.4394561020449,48.890959139403,965.2841813866368,1198.439582876337,1693.5182399058601,80.73038639606825,9306.897492529184,11528.369809688475
1999,5,6254.969114213327,281.25004290671694,865.8976329447612,452.43163575499483,32.39255307159358,972.1333337621205,1217.599869445799,1703.5136996821934,80.88649334833111,9344.988142889908,11553.212107547393
1999,6,6291.745939263761,281.3977604647191,877.0352713351353,455.42890814296067,24.016487789003424,980.9824848512426,1238.5605476778644,1714.0680604119475,81.03512025560066,9386.114364580904,11582.77341352152
1999,7,6321.596672600267,282.0360313085775,888.6228290489148,457.27975959119556,25.709067706037388,991.8175183034742,1261.1141681362476,1725.312565406039,81.17312350371402,9431.260275828257,11618.698244865169
